Title,Link,Description,Image URL
Lenovo ThinkCentre M710q Mini PC i5-6500T 8GB DDR4 512GB SSD W11 Pro,https://chicago.craigslist.org/nch/sys/d/evanston-lenovo-thinkcentre-m710q-mini/7685924420.html,"Lenovo ThinkCentre M710q Mini PC i5-6500T 2.5GHz 8GB DDR4 512GB SSD Windows 11 Pro

Excellent like new cosmetic and working condition. Upgraded with NVME SSD Drive and OS and apps freshly installed.
System have dual SSD

Intel Core i5-6500T (Quad Core, 2.50GHz)
8GB DDR4 System Memory
Dual SSD total 512GB
256GB Samsung NVME SSD
256GB 2.5"" Sata SSD
Intel HD Graphics 530
6 x USB 3.1 Super Speed, Audio Ports 2 x Display Port
10/100/1000 Gigabit Ethernet
Genuine Windows 11 Professional Operating System 22H2 x64
Office 2021 Pro
Eset Endpoint Antivirus 2023
AC Power Supply",https://images.craigslist.org/00101_9EVLmHiB422_0CI0t2_600x450.jpg
"Lenovo ThinkVision T27h-20 IPS LED Computer Monitor 27"" QHD - New",https://chicago.craigslist.org/nch/sys/d/evanston-lenovo-thinkvision-t27h-20-ips/7685874258.html,"Lenovo ThinkVision T27h-20 IPS LED Backlit Computer Monitor 27"" 2560 x 1440 QHD - Brand New with manufacturer warranty thru 2026

Packaging Condition Details: New In Open Manufacturer's Packaging. The Box Has Bends, Creases, Wear, Rips, Labels Removed & Dirt Marks. The Contents Are Sealed In The Inner Packaging.

Manufacturer/Model: Lenovo ThinkVision T27h-20
27"" IPS LED Backlit Flat Panel
60 Hz
Integrated USB Hub
2560x1440 QHD Resolution
16.7 Million Colors
1000:1 Static Contrast Ratio
4ms
350 cd/m2
SRGB %99.9
Stand Adjustments: Tilt, Swivel, Pivot, Height Adjust Stand
Ports: 1x HDMI 1.4, 1x DP 1.2, 1x USB-C 3.1 Gen 1 (DP 1.2 Alt Mode),4x USB 3.1 Gen 1 (1x BC)
Product Color: Raven Black

What's in the box
Monitor
Stand
1 x Power Cable
1 x DP Cable
1 x USB Type-C to Type-C Cable
1 x USB Type-C to Type-A Cable(NA only)
Quick Setup Guide",https://images.craigslist.org/01717_bpEtIrvEhov_084084_600x450.jpg
Dell Optiplex 3010 PC i3 8GB Ram 256GB SSD + 500 GB HDD,https://chicago.craigslist.org/nch/sys/d/evanston-dell-optiplex-3010-pc-i3-8gb/7685873857.html,"System excellent working and cosmetic condition. Upgraded with a Solid State Drive and Windows OS installed freshly.

Model – Dell OptiPlex 3010
Chassis – Mini Tower
Operating System – Windows 10 Professional
Memory - 8 GB (DDR3 1600MHz)
SSD: - 256GB SSD
HDD: 500GB Sata HDD
CPU – Intel i3-3220 CPU @ 3.30GHz
Video – Nvidia GT630 Dedicated GPU (2 x DVI 1 x Mini HDMI)
Optical Drive: - DVDRW/CDRW
Audio – Integrated Digital High Definition Audio
Network – Intel gigabit Ethernet
Office 2019 Pro
Endpoint 2019 Antivirus",https://map8.craigslist.org/t09/13/2100/3038.png
"Dell Inspiron 15-5100 15.6"" Laptop i3-7100 12GB Ram 256GB SSD W10 Pro",https://chicago.craigslist.org/nch/sys/d/evanston-dell-inspiron-laptop-gb-ram/7685861567.html,"Very Good cosmetic and working condition, battery in perfect like new condition. 15.6"" Laptop, Comes with Windows 10 OS, MS Office 21. All freshly installed on upgraded 256GB SSD and ready to use.

15.6"" HD IPS Screen
Intel i3-7100 2.40 GHz Processor
12 GB of DDR4 Memory
256 GB SSD Solid State Drive
Video Controller: Intel HD Graphics 620
Windows 10 x64 Home
Gigabit Ethernet
Dual band Wireless, Bluetooth
HD WebCam, Dual Array Mic
DVD-RW Drive
2 x USB-A 3.0 1 x USB 2.0, HDMI, SD Card reader, Headphone/Speaker/mic jack.
Genuine Dell A/C Adapter included.

OS: Windows 10 Home x64
MSOffice 2021, Eset Endpoint AV",https://images.craigslist.org/00w0w_1yC6ZMYgJwt_0CI0t2_600x450.jpg
Lenovo Ideacentre 510s PC i3-7100 8GB 256gb NVME SSD + 2TB KB & Mouse,https://chicago.craigslist.org/nch/sys/d/evanston-lenovo-ideacentre-510s-pc-gb/7685861710.html,"Lenovo Ideacentre 510-08IKL PC i3-7100 3.90Ghz 8GB 256gb NVME SSD + 2TB Intel HD630
Brand new USB Keyboard + Mouse Set

Overall Condition: Grade A System, fully checked and refurbished. Installed brand new super-fast 256GB NVME SSD + 2TB Sata HDD, Windows 10 Home x64 (Free Windows 11 Upgrade available by request)
Minor scratches from store handling, packing and shipping. This computer has built in Dual Band Wi-Fi AC and Bluetooth, Wi-Fi Antenna does not include.

Windows 10 Home x64
Intel 7th Generation Core i3-7100 3.90Ghz
8GB DDR4 RAM
256GB PCIe M2 NVME SSD (Brand-New Solid-State Drive)
2TB 7200rpm Sata HDD
Intel HD Graphics 630
Dual Band Wifi AC and Bluetooth (Wifi Antenna not Include but wifi works well)
DVD Multi Drive
SD Card Reader
Gigabit Ethernet 10/100/1000
Office19
Endpoint AV

Ports
RJ-45, 1x HDMI, 1x VGA, 6x USB 3.1 and 3.0 and 2x USB 2.0 Ports , H/P & Mic Port, Gigabit Ethernet, 7in1 Media Card Reader
OS and Software:
Windows 10 Home x64 v1909",https://images.craigslist.org/00S0S_cV0ZnvcRDyH_0t20CI_600x450.jpg
HP ENVY 750-524 Desktop PC I7-7700 628GB SSD | 16GB RAM | W11 Pro Wifi,https://chicago.craigslist.org/nch/sys/d/evanston-hp-envy-desktop-pc-gb-ssd-16gb/7685861161.html,"HP ENVY 750-524 Desktop PC | INTEL CORE I7-7700 3.6GHZ | 628GB SSD | 16GB RAM | W11 Pro Wifi BT

Product Overview

Designed for home, small offices, and families in need of a powerful multimedia hub, the HP Envy 750-524 Desktop Computer is powered by Super Fast 3.6 GHz Intel Core i7 processor with 16 GB of DDR4 RAM. Solid State Storage, Wireless, Bluetooth

Monitor, Storage and GPU upgrades available for Extra

Specifications

Processor: Intel Core i7 7th Gen
RAM: 16 GB DDR4
Storage: 500 GB SSD + 128GB NVME SSD
Operating System: Windows 11 Home
Network: Gigabit LAN
Network: 802.11ac Wireless and Bluetooth 4.2
DVD/CD RW Optical Drive
Intel HD Graphics 630
Video Output: 2 x HDMI
DTS Studio Sound
5.1 Surround Sound
400W Power Supply

Ports:
1 USB 3.0 Type-C, 4 USB 3.0, 2 USB 2.0
Headphone/microphone combo jack
7-in-1 memory card reader

MSOffice2021
Eset Endpoint AV 2023",https://images.craigslist.org/00D0D_4writzRtPJQ_0t20CI_600x450.jpg
Lenovo ideacentre 510A - AMD A12-9800 8GB Ram 256GB NVME SSD + 1TB HDD,https://chicago.craigslist.org/nch/sys/d/evanston-lenovo-ideacentre-510a-amd-gb/7685851804.html,"Overall Condition: Grade A System, Fully checked and refurbished. Installed brand new super fast 256GB NVME SSD, and additional 1TB HDD Windows 10 Pro x64, Minor scratches or dents from store handling, packing and shipping. This computer has built in Dual Band Wifi AC and Bluetooth, Included new Usb Keyboard and Mouse.

Lenovo IdeaCentre 510A

Windows 10 Pro x64
AMD A12-9800 3.80Ghz 12 Compute Cores (4 CPU + 8 Graphic Cores)
8GB DDR4 RAM
256GB PCIe M2 NVME SSD (Brand New Solid State Drive )
1TB 7200rpm Sata HDD
AMD Radeon R7 Graphics (1 HDMI and 1 VGA port)
Dual Band Wifi AC and Bluetooth
DVD Multi Drive
Gigabit Ethernet 10/100/1000
USB Keyboard & Optical Mouse Included
Office19
Endpoint AV


Ports
RJ-45, 1x HDMI, 1x VGA, 6x USB 3.1 and 2.0, H/P & Mic Port, Gigabit Ethernet, 7in1 Media Card Reader
OS and Software:
Windows 10 Pro x64 v1909",https://images.craigslist.org/00Z0Z_XznNZrw0pD_0t20CI_600x450.jpg
DELL OPTIPLEX 3050 | I3-6100 3.70GHZ | 256GB SSD + 500GB | 8GB RAM W11,https://chicago.craigslist.org/nch/sys/d/evanston-dell-optiplex-ghz-256gb-ssd/7685851968.html,"DELL OPTIPLEX 3050 | I3-6100 3.70GHZ | 256GB SSD + 500GB | 8GB RAM W11 Pro

I have 2 Unit in Stock

Great condition with minor or no cosmetic scratches or dents. Look and work like new. Upgraded with Samsung 256GB SSD, fully checked. System includes a fresh install of Windows 11 PRO, and COA. Sales included USB Keyboard and Mouse.

Small Form Factor desktops deliver maximum performance and the space to add additional peripherals.
Features

Intel Core i3-6100 Processor 3.7GHz
8GB DDR4 Ram Max 16GB)
256GB Solid State Drive (SSD) - Samsung
500GB Sata 6Gbps 7200rpm HDD
Intel HD Graphics 530
SuperMulti-DVD Burner
1 x Display Port, 1 x HDMI, 1 x VGA
4 x USB 3.1, 4 x USB 2.0, 1 x Microphone-in
1 x PCI X16, 1 x 3.5"" Internal Expansion Bay(s)
10/100/1000 Gigabit Ethernet
Microsoft Windows 11 Professional Operating System
Office21
Endpoint AV
USB Keyboard and Mouse
Energy Star Compliant",https://images.craigslist.org/00b0b_HzLPokqEbG_0CI0t2_600x450.jpg
HP 6200 Pro SFF PC Intel i5 Quad Core 256GB SSD + 500GB HDD 8GB W10P,https://chicago.craigslist.org/nch/sys/d/evanston-hp-6200-pro-sff-pc-intel-i5/7685852130.html,"HP 6200 Pro SFF PC Computer - Intel i5 Quad Core 256GB SSD + 500GB HDD 8GB W10 Pro

Excellent working and cosmetic condition, refurbished system. Upgraded with 256GB SSD and 500GB HDD storage

I have 3 in stock (1 Sold 2 in stock)

This listing includes:
HP 6200 Pro SFF PC
Power Cord

Operating System – Windows 10 Pro x64
CPU – Intel Core i5-2400 Quad Core 3.10Ghz
Memory - 8GB DDR3 ram (max 32GB)
SSD: 256GB 2.5"" SSD (Solid State Drive)
SATA HDD: 500GB 7200rpm Sata HDD
Integrated Intel HD Graphics
Multiple Monitor Support
Optical Drive: - DVDRW/CDRW
Audio – Integrated Digital High Definition Audio, Built in Speakers
Network – Gigabit Ethernet,
Ports on Front – Headphone, Mic, 4x USB 2.0,
Ports on Back – 6x USB 2.0, RJ-45 (NIC), VGA, Display Port, Serial Port, PS/2 Port,
MS Office 2019
Endpoint 2022 Antivirus",https://images.craigslist.org/00202_lLs5uMvsfI5z_0t20CI_600x450.jpg
NETGEAR ETHERNET SWITCH,https://chicago.craigslist.org/sox/sys/d/homer-glen-netgear-ethernet-switch/7678443431.html,"NETGEAR SUPER FAST ETHERNET SWITCH
MODEL FS605 V2
BRAND NEW WITH AC ADAPTER

TEXT JOE
show contact info",https://images.craigslist.org/00f0f_lEYCySW0Vczz_06s04Q_600x450.jpg
PowerEdge R710 Server 2x X5672 3.2GHZ 80GB DDR3 2.8TB Storage iDRAC6,https://chicago.craigslist.org/chc/sys/d/poweredge-r710-server-2x-ghz-80gb-ddr3/7683373445.html,"For sale is a Dell PowerEdge 2U server. The storage backplane on this unit is configured for 8 2.5"" disks. This unit was used in my homelab and is fully operational. Specs below--

CPU: 2 x Xeon X5672 3.2 GHZ quad-core with hyperthreading each (4 physical cores / 8 logical)
Memory: 80GB ECC-DDR3 1333MHz
Storage Controller: PERC H700
Storage Disks:
- 6 x 146GB SAS HDDs
- 2 x 1TB SATA HDDs
Additional:
- iDRAC6 Enterprise
- 2 x 570 Watt Dell PSUs
- Front Bezel Included
- R710 Static 1U Rack Mount Server Rail Kit

Note: 6 of the 8 HDD caddy's springs have broken keeping them in a unlocked state - see pictures. The disks work fine in the unit currently despite the spring issue. If this bothers you, the caddys are pretty cheap to replace.",https://images.craigslist.org/00o0o_ctrDzbjTzE_0CI0q7_600x450.jpg
ASUS Z97I-PLUS Intel i7-4790 3.6GHz 16GB 120GB Samsung SSD Mini-ITX PC,https://chicago.craigslist.org/nwc/sys/d/wauconda-asus-z97i-plus-intel-ghz-16gb/7688546375.html,"Mini-ITX PC Computer in case with 550W Power Supply.

ASUS Z97I-PLUS Motherboard

Intel i7-4790 3.6GHz CPU

16GB RAM

120GB Samsung SSD

NO OS",https://images.craigslist.org/01111_l6px3VMsSAp_0pN0jh_600x450.jpg
Old Dell Desktop PC,https://chicago.craigslist.org/sox/sys/d/chicago-old-dell-desktop-pc/7688543741.html,"I'm selling my old Dell Desktop that I got in 2012.It's not a power house gaming computer, or anything like that, but it should still make for a pretty good office PC.it has:

a Core i7 3770(quad core 3.40GHz )
a low end 1 gig video card
16 gigs of RAM
Windows 7 Professional
a CD/DVD drive
a 1TB hard drive

It's just the tower, but I have a couple of VGA cables and the installation disc, if you want that.This has to be picked up as I do not have a car.If you're interested, or have questions let me know.",https://images.craigslist.org/00c0c_bFtky4YAPJ0_0CI0t2_600x450.jpg
Omen Gaming Laptop 15-inch,https://chicago.craigslist.org/nwc/sys/d/glenview-omen-gaming-laptop-15-inch/7688486314.html,"This HP Omen 15 gaming laptop is a powerhouse equipped with an Intel Core i7-9750H processor running at 2592 Mhz, 16 GB RAM, and a Nvidia RTX 2060 graphics card. The 15.6-inch screen provides a stunning visual experience. It comes with Windows 11 Home operating system installed and has a hard drive capacity of 16 GB. This laptop is ideal for gaming and other high-performance tasks. The HP brand is known for its quality and reliability. The model is sleek and stylish, making it perfect for both work and play. Bid with confidence on this top-of-the-line gaming laptop!

SPECIFICATIONS:

OS Name - Microsoft Windows 11 Home
Version - Microsoft Windows 11 Home
Other OS Description - 10.0.22621 Build 22621
OS Manufacturer - Microsoft Corportation

System Manufacturer - HP
System Model - OMEN by HP Laptop 15-dh0xxx
System Type - x64-based PC
System SKU - 5VX94AV

Processor - Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz, 2592 Mhz, 6 Core(s), 12 Logical Processors
Graphics Card - Nvidia GeForce RTX 2060
RAM - 16 GB
Storage - 512 GB SSD, 1 TB Hard Drive",https://images.craigslist.org/00303_ePbFXUobmwC_0bE0fy_600x450.jpg
ASUS X54C/Z54C LAPTOP NOTEBOOK 8GB 256GB SSD 2TB WINDOWS10 PRO WIFI,https://chicago.craigslist.org/nch/sys/d/chicago-asus-x54c-z54c-laptop-notebook/7678687326.html,"Asus X54C/Z54C Laptop

If you're reading this ad, the machine is available. Contact info in the 2nd pic. Quickest response via text.

Excellent condition, windows 10 pro fresh install, lots of parts upgraded, ready to go! Contains both SSD and mechanical drive

Screen - 15.6"" lcd
CPU - Core i5 processor (upgraded to i5 2540M)
RAM - 8GB (upgraded)
OS Drive - 250GB SSD (upgraded)
Storage Drive - 2TB 5400 rpm (upgraded), installed in place of dvdrom
Wired LAN - Gigabit ethernet
Wireless LAN - 2.4/5Ghz wifi AC capable

Ports/Connectors -
1x Type A USB 2.0
1x Type A USB 3.0
1x Ethernet RJ45 Gigabit
1x HDMI
1x Power brick/charger included

Computer is great for productivity work/school work. Plays youtube in HD.

Software:
Windows 10 Pro installed and optimized (bloat removed)
MS Office 2021 - word processor, spreadsheets, presentation, etc.

Two drives present in laptop, drive C (250gb ssd) for operating system/programs, drive D (2tb) mechanical for data/media storage.",https://images.craigslist.org/00O0O_6DbTvelYSqU_0CI0jA_600x450.jpg
Aoc monitor crve 144hz obo,https://chicago.craigslist.org/chc/sys/d/chicago-aoc-monitor-crve-144hz-obo/7688477048.html,"Used like new had it for a few years just a bit dirty from not using it need it gone as soonest as possible.

Yes it works

Offer or trades.
Text my phone number if interested",https://images.craigslist.org/00x0x_lO7PIAUY5CR_0CI0t2_600x450.jpg
Asus ROG Strix Gundam PC,https://chicago.craigslist.org/chc/sys/d/chicago-asus-rog-strix-gundam-pc/7688456929.html,"This was the Gundam barebones PC purchased from a retail store, MSRP $2999, I added the Gundam edition mouse. It's been lightly utilized and was watercooled for a few months, but converted to all original equipment, with cpu and gpu having been re-pasted using bitspower thermal paste and thermal pads where applicable.

Aside from the Gundam Barebones PC which included the ROG Strix Gundam RTX 3080, Gundam mousepad and Gundam headphones, I added these essential components:

Intel i7 11700K
64gb GSkill Trident DDR4 3600
WD Black SN850 2TB ssd NVMe

I also have been storing the original packaging which I will pack this in",https://images.craigslist.org/01313_g89Uc7LFMLN_0lN0CI_600x450.jpg
"2014 Apple MacBook Pro 13"" Retina I5 @ 2.6Ghz 8GB 256 SSD Sonoma",https://chicago.craigslist.org/nwi/sys/d/schererville-2014-apple-macbook-pro-13/7678132342.html,"Up for sale we have a nice clean mid 2014 Apple MacBook Pro 13.3"" Retina LCD screen laptop with built in web cam and backlit keyboard. Comes with 4th generation Intel it processor running at 2.6Ghz, 8GB ram, 256GB Flash hard drive.
Comes with good battery (636 cycles Normal) and ac adapter.

Comes loaded with the latest Apple OS Sonoma 14 and Microsoft Office on line version, Libre Office, Garage Band, Serato DJ Pro, Logi Pro lite, Zoom

Comes with 30 day warranty!
Serial Number is C02NKLMRG3QT",https://images.craigslist.org/00N0N_ddjTkFR9tVh_0CI0t2_600x450.jpg
"2014 Apple MacBook Pro 13"" Retina Intel i5 8GB 256 SSD Sonoma",https://chicago.craigslist.org/nwi/sys/d/schererville-2014-apple-macbook-pro-13/7678173603.html,"Up for sale we have a nice clean mid 2014 Apple MacBook Pro 13.3"" Retina LCD screen laptop with built in web cam and backlit keyboard. Comes with 4th generation Intel it processor running at 2.6Ghz, 8GB ram, 256GB ssd hard drive.
Comes with a new battery (1 cycles Normal) and ac adapter.

Comes loaded with the latest Apple OS Sonoma 14 and Microsoft Office on line version, Libre Office, Garage Band, Serato DJ Pro, Logi Pro lite, Zoom

Comes with 30 day warranty!
Serial Number is C02NW7B9G3QJ",https://images.craigslist.org/01414_dNdUwWBSI0S_0CI0t2_600x450.jpg
"2013 Apple MacBook Pro 13"" Retina i5 2.4Ghz 8GB 256G Flash Sonoma",https://chicago.craigslist.org/nwi/sys/d/schererville-2013-apple-macbook-pro-13/7678193477.html,"Up for sale we have a nice clean and working great 2013 Apple Macbook Pro 13.3"" Retina display laptop with built in web cam and backlit keyboard. Comes with an Intel i5 processor running at 2.4Ghz, 8GB DDR3 memory, 256GB Flash hard disk drive.

Comes loaded with the latest Apple OS Sonoma 14 and Microsoft Office on-line version, Libre office (word, excel, power point, etc..) Garage band, Serato DJ pro, Logic Pro X trial version, Audacity, Zoom, and Adobe.

Comes with good battery (253 cycles normal) and new ac adapter/ charger.

Comes with 30 day warranty! Serial number is C02M7SS9FH00",https://images.craigslist.org/00T0T_9Y1qoGK5HjC_0CI0t2_600x450.jpg
"2015 Apple MacBook Pro 13"" Retina i5 2.9Ghz 8GB 500G Flash Sonoma",https://chicago.craigslist.org/nwi/sys/d/schererville-2015-apple-macbook-pro-13/7678077192.html,"Up for sale we have a 2015 Apple Macbook Pro 13.3"" Retina display laptop with built in web cam and backlit keyboard. Comes with an Intel i5 processor running at 2.9Ghz, 8GB DDR3 memory, 500GB SSD hard disk drive.

Comes loaded with the latest Apple Mac OS Sonoma 14 and Microsoft Office on-line version, Libre Office (word, Excel, Power point, etc...), Serato DJ Pro, Audacity, Zoom meeting, Logic Pro X trial version and Garage Band software.

Comes with good battery (496 cycles normal) and new AC adapter / charger

Comes with 30 day warranty! Serial number is C02TD5L8FVH4",https://images.craigslist.org/01414_dNdUwWBSI0S_0CI0t2_600x450.jpg
"2014 Apple Macbook Pro Retina 13"" laptop i5 2.8Ghz 8GB 256G Sonoma",https://chicago.craigslist.org/nwi/sys/d/schererville-2014-apple-macbook-pro/7678169315.html,"Up for sale we have a mid 2014 Apple MacBook Pro 13"" Retina laptop with built in web cam and backlit keyboard.
Comes with an Intel i5 dual core processor running at 2.8Ghz, 8GB memory, 256GB m.2 flash drive.

Comes fully cleaned and tested and loaded with the latest Apple OS Sonoma 14
Comes with good battery (304 cycles normal) and ac adapter / charger

Comes with 30 day warranty!
Serial number is C02NG2MAG3QK

Comes preloaded
1. Logic Pro X trial version
2. Garageband
3. Avid driver digi- 003 driver
4. Libre Office that open & edit word excel & powepoint
5. Microsoft Office online
6. Serato DJ Pro Trial
7. Adobe Reader DC
8. Audacity
9. Avid link
10. Live
11. Zoom",https://images.craigslist.org/01414_dNdUwWBSI0S_0CI0t2_600x450.jpg
